,FVMC_Rewards1,FVMC_noSteps1,FVMC_Accuracy1,Moving_Average_Accuracy1,Moving_Average_Step1,Moving_Average_Reward1,Overall_Accuracy,Overall_Steps,Overall_Reward
0,-1,7,0,0.0,7.0,-1.0,0.0,7.0,-1.0
1,-1,3,0,0.0,5.0,-1.0,0.0,5.0,-1.0
2,-1,14,0,0.0,8.0,-1.0,0.0,8.0,-1.0
3,-1,3,0,0.0,6.75,-1.0,0.0,6.75,-1.0
4,-1,4,0,0.0,6.2,-1.0,0.0,6.2,-1.0
5,-1,3,0,0.0,5.666666666666667,-1.0,0.0,5.666666666666667,-1.0
6,-1,1,0,0.0,5.0,-1.0,0.0,5.0,-1.0
7,-1,24,0,0.0,7.375,-1.0,0.0,7.375,-1.0
8,-1,1,0,0.0,6.666666666666667,-1.0,0.0,6.666666666666667,-1.0
9,-1,1,0,0.0,6.1,-1.0,0.0,6.1,-1.0
10,-1,5,0,0.0,6.0,-1.0,0.0,6.0,-1.0
11,-1,8,0,0.0,6.166666666666667,-1.0,0.0,6.166666666666667,-1.0
12,-1,18,0,0.0,7.076923076923077,-1.0,0.0,7.076923076923077,-1.0
13,-1,1,0,0.0,6.642857142857143,-1.0,0.0,6.642857142857143,-1.0
14,-1,8,0,0.0,6.733333333333333,-1.0,0.0,6.733333333333333,-1.0
15,-1,1,0,0.0,6.375,-1.0,0.0,6.375,-1.0
16,-1,6,0,0.0,6.352941176470588,-1.0,0.0,6.352941176470588,-1.0
17,-1,3,0,0.0,6.166666666666667,-1.0,0.0,6.166666666666667,-1.0
18,-1,5,0,0.0,6.105263157894737,-1.0,0.0,6.105263157894737,-1.0
19,-1,3,0,0.0,5.95,-1.0,0.0,5.95,-1.0
20,1,19,1,0.047619047619047616,6.571428571428571,-0.9047619047619048,0.047619047619047616,6.571428571428571,-0.9047619047619048
21,-1,2,0,0.045454545454545456,6.363636363636363,-0.9090909090909091,0.045454545454545456,6.363636363636363,-0.9090909090909091
22,-1,7,0,0.043478260869565216,6.391304347826087,-0.9130434782608695,0.043478260869565216,6.391304347826087,-0.9130434782608695
23,-1,10,0,0.041666666666666664,6.541666666666667,-0.9166666666666666,0.041666666666666664,6.541666666666667,-0.9166666666666666
24,-1,8,0,0.04,6.6,-0.92,0.04,6.6,-0.92
25,-1,10,0,0.038461538461538464,6.730769230769231,-0.9230769230769231,0.038461538461538464,6.730769230769231,-0.9230769230769231
26,-1,49,0,0.037037037037037035,8.296296296296296,-0.9259259259259259,0.037037037037037035,8.296296296296296,-0.9259259259259259
27,-1,5,0,0.03571428571428571,8.178571428571429,-0.9285714285714286,0.03571428571428571,8.178571428571429,-0.9285714285714286
28,-1,6,0,0.034482758620689655,8.10344827586207,-0.9310344827586207,0.034482758620689655,8.10344827586207,-0.9310344827586207
29,-1,2,0,0.03333333333333333,7.9,-0.9333333333333333,0.03333333333333333,7.9,-0.9333333333333333
30,-1,7,0,0.03225806451612903,7.870967741935484,-0.9354838709677419,0.03225806451612903,7.870967741935484,-0.9354838709677419
31,-1,15,0,0.03125,8.09375,-0.9375,0.03125,8.09375,-0.9375
32,-1,3,0,0.030303030303030304,7.9393939393939394,-0.9393939393939394,0.030303030303030304,7.9393939393939394,-0.9393939393939394
33,-1,13,0,0.029411764705882353,8.088235294117647,-0.9411764705882353,0.029411764705882353,8.088235294117647,-0.9411764705882353
34,-1,1,0,0.02857142857142857,7.885714285714286,-0.9428571428571428,0.02857142857142857,7.885714285714286,-0.9428571428571428
35,-1,10,0,0.027777777777777776,7.944444444444445,-0.9444444444444444,0.027777777777777776,7.944444444444445,-0.9444444444444444
36,-1,1,0,0.02702702702702703,7.756756756756757,-0.9459459459459459,0.02702702702702703,7.756756756756757,-0.9459459459459459
37,-1,1,0,0.02631578947368421,7.578947368421052,-0.9473684210526315,0.02631578947368421,7.578947368421052,-0.9473684210526315
38,1,25,1,0.05128205128205128,8.025641025641026,-0.8974358974358975,0.05128205128205128,8.025641025641026,-0.8974358974358975
39,-1,3,0,0.05,7.9,-0.9,0.05,7.9,-0.9
40,-1,7,0,0.04878048780487805,7.878048780487805,-0.9024390243902439,0.04878048780487805,7.878048780487805,-0.9024390243902439
41,-1,7,0,0.047619047619047616,7.857142857142857,-0.9047619047619048,0.047619047619047616,7.857142857142857,-0.9047619047619048
42,-1,5,0,0.046511627906976744,7.790697674418604,-0.9069767441860465,0.046511627906976744,7.790697674418604,-0.9069767441860465
43,-1,1,0,0.045454545454545456,7.636363636363637,-0.9090909090909091,0.045454545454545456,7.636363636363637,-0.9090909090909091
44,-1,2,0,0.044444444444444446,7.511111111111111,-0.9111111111111111,0.044444444444444446,7.511111111111111,-0.9111111111111111
45,-1,9,0,0.043478260869565216,7.543478260869565,-0.9130434782608695,0.043478260869565216,7.543478260869565,-0.9130434782608695
46,-1,4,0,0.0425531914893617,7.468085106382978,-0.9148936170212766,0.0425531914893617,7.468085106382978,-0.9148936170212766
47,-1,1,0,0.041666666666666664,7.333333333333333,-0.9166666666666666,0.041666666666666664,7.333333333333333,-0.9166666666666666
48,-1,4,0,0.04081632653061224,7.26530612244898,-0.9183673469387755,0.04081632653061224,7.26530612244898,-0.9183673469387755
49,-1,2,0,0.04,7.16,-0.92,0.04,7.16,-0.92
50,-1,4,0,0.0392156862745098,7.098039215686274,-0.9215686274509803,0.0392156862745098,7.098039215686274,-0.9215686274509803
51,-1,6,0,0.038461538461538464,7.076923076923077,-0.9230769230769231,0.038461538461538464,7.076923076923077,-0.9230769230769231
52,-1,8,0,0.03773584905660377,7.09433962264151,-0.9245283018867925,0.03773584905660377,7.09433962264151,-0.9245283018867925
53,1,11,1,0.05555555555555555,7.166666666666667,-0.8888888888888888,0.05555555555555555,7.166666666666667,-0.8888888888888888
54,-1,4,0,0.05454545454545454,7.109090909090909,-0.8909090909090909,0.05454545454545454,7.109090909090909,-0.8909090909090909
55,-1,1,0,0.05357142857142857,7.0,-0.8928571428571429,0.05357142857142857,7.0,-0.8928571428571429
56,-1,9,0,0.05263157894736842,7.035087719298246,-0.8947368421052632,0.05263157894736842,7.035087719298246,-0.8947368421052632
57,-1,10,0,0.05172413793103448,7.086206896551724,-0.896551724137931,0.05172413793103448,7.086206896551724,-0.896551724137931
58,-1,10,0,0.05084745762711865,7.135593220338983,-0.8983050847457628,0.05084745762711865,7.135593220338983,-0.8983050847457628
59,-1,5,0,0.05,7.1,-0.9,0.05,7.1,-0.9
60,-1,7,0,0.04918032786885246,7.098360655737705,-0.9016393442622951,0.04918032786885246,7.098360655737705,-0.9016393442622951
61,-1,4,0,0.04838709677419355,7.048387096774194,-0.9032258064516129,0.04838709677419355,7.048387096774194,-0.9032258064516129
62,-1,7,0,0.047619047619047616,7.0476190476190474,-0.9047619047619048,0.047619047619047616,7.0476190476190474,-0.9047619047619048
63,-1,4,0,0.046875,7.0,-0.90625,0.046875,7.0,-0.90625
64,-1,6,0,0.046153846153846156,6.984615384615385,-0.9076923076923077,0.046153846153846156,6.984615384615385,-0.9076923076923077
65,-1,4,0,0.045454545454545456,6.9393939393939394,-0.9090909090909091,0.045454545454545456,6.9393939393939394,-0.9090909090909091
66,-1,9,0,0.04477611940298507,6.970149253731344,-0.9104477611940298,0.04477611940298507,6.970149253731344,-0.9104477611940298
67,-1,1,0,0.04411764705882353,6.882352941176471,-0.9117647058823529,0.04411764705882353,6.882352941176471,-0.9117647058823529
68,-1,6,0,0.043478260869565216,6.869565217391305,-0.9130434782608695,0.043478260869565216,6.869565217391305,-0.9130434782608695
69,-1,5,0,0.04285714285714286,6.8428571428571425,-0.9142857142857143,0.04285714285714286,6.8428571428571425,-0.9142857142857143
70,-1,24,0,0.04225352112676056,7.084507042253521,-0.9154929577464789,0.04225352112676056,7.084507042253521,-0.9154929577464789
71,-1,8,0,0.041666666666666664,7.097222222222222,-0.9166666666666666,0.041666666666666664,7.097222222222222,-0.9166666666666666
72,-1,5,0,0.0410958904109589,7.068493150684931,-0.9178082191780822,0.0410958904109589,7.068493150684931,-0.9178082191780822
73,-1,4,0,0.04054054054054054,7.027027027027027,-0.918918918918919,0.04054054054054054,7.027027027027027,-0.918918918918919
74,-1,9,0,0.04,7.053333333333334,-0.92,0.04,7.053333333333334,-0.92
75,-1,10,0,0.039473684210526314,7.092105263157895,-0.9210526315789473,0.039473684210526314,7.092105263157895,-0.9210526315789473
76,-1,3,0,0.03896103896103896,7.038961038961039,-0.922077922077922,0.03896103896103896,7.038961038961039,-0.922077922077922
77,-1,5,0,0.038461538461538464,7.012820512820513,-0.9230769230769231,0.038461538461538464,7.012820512820513,-0.9230769230769231
78,-1,3,0,0.0379746835443038,6.962025316455696,-0.9240506329113924,0.0379746835443038,6.962025316455696,-0.9240506329113924
79,-1,10,0,0.0375,7.0,-0.925,0.0375,7.0,-0.925
80,-1,6,0,0.037037037037037035,6.987654320987654,-0.9259259259259259,0.037037037037037035,6.987654320987654,-0.9259259259259259
81,-1,1,0,0.036585365853658534,6.914634146341464,-0.926829268292683,0.036585365853658534,6.914634146341464,-0.926829268292683
82,-1,1,0,0.03614457831325301,6.843373493975903,-0.927710843373494,0.03614457831325301,6.843373493975903,-0.927710843373494
83,-1,5,0,0.03571428571428571,6.821428571428571,-0.9285714285714286,0.03571428571428571,6.821428571428571,-0.9285714285714286
84,-1,7,0,0.03529411764705882,6.823529411764706,-0.9294117647058824,0.03529411764705882,6.823529411764706,-0.9294117647058824
85,-1,8,0,0.03488372093023256,6.837209302325581,-0.9302325581395349,0.03488372093023256,6.837209302325581,-0.9302325581395349
86,-1,1,0,0.034482758620689655,6.7701149425287355,-0.9310344827586207,0.034482758620689655,6.7701149425287355,-0.9310344827586207
87,-1,3,0,0.03409090909090909,6.7272727272727275,-0.9318181818181818,0.03409090909090909,6.7272727272727275,-0.9318181818181818
88,-1,26,0,0.033707865168539325,6.943820224719101,-0.9325842696629213,0.033707865168539325,6.943820224719101,-0.9325842696629213
89,-1,7,0,0.03333333333333333,6.944444444444445,-0.9333333333333333,0.03333333333333333,6.944444444444445,-0.9333333333333333
90,-1,5,0,0.03296703296703297,6.923076923076923,-0.9340659340659341,0.03296703296703297,6.923076923076923,-0.9340659340659341
91,-1,5,0,0.03260869565217391,6.9021739130434785,-0.9347826086956522,0.03260869565217391,6.9021739130434785,-0.9347826086956522
92,-1,4,0,0.03225806451612903,6.870967741935484,-0.9354838709677419,0.03225806451612903,6.870967741935484,-0.9354838709677419
93,-1,2,0,0.031914893617021274,6.819148936170213,-0.9361702127659575,0.031914893617021274,6.819148936170213,-0.9361702127659575
94,-1,10,0,0.031578947368421054,6.852631578947369,-0.9368421052631579,0.031578947368421054,6.852631578947369,-0.9368421052631579
95,-1,2,0,0.03125,6.802083333333333,-0.9375,0.03125,6.802083333333333,-0.9375
96,-1,8,0,0.030927835051546393,6.814432989690721,-0.9381443298969072,0.030927835051546393,6.814432989690721,-0.9381443298969072
97,-1,1,0,0.030612244897959183,6.755102040816326,-0.9387755102040817,0.030612244897959183,6.755102040816326,-0.9387755102040817
98,-1,13,0,0.030303030303030304,6.818181818181818,-0.9393939393939394,0.030303030303030304,6.818181818181818,-0.9393939393939394
99,-1,2,0,0.03,6.77,-0.94,0.03,6.77,-0.94
100,-1,2,0,0.03,6.72,-0.94,0.03,6.72,-0.94
101,-1,9,0,0.03,6.78,-0.94,0.03,6.78,-0.94
102,-1,8,0,0.03,6.72,-0.94,0.03,6.72,-0.94
103,-1,2,0,0.03,6.71,-0.94,0.03,6.71,-0.94
104,-1,15,0,0.03,6.82,-0.94,0.03,6.82,-0.94
105,-1,3,0,0.03,6.82,-0.94,0.03,6.82,-0.94
106,-1,7,0,0.03,6.88,-0.94,0.03,6.88,-0.94
107,-1,4,0,0.03,6.68,-0.94,0.03,6.68,-0.94
108,-1,2,0,0.03,6.69,-0.94,0.03,6.69,-0.94
109,-1,8,0,0.03,6.76,-0.94,0.03,6.76,-0.94
110,-1,4,0,0.03,6.75,-0.94,0.03,6.75,-0.94
111,-1,2,0,0.03,6.69,-0.94,0.03,6.69,-0.94
112,-1,4,0,0.03,6.55,-0.94,0.03,6.55,-0.94
113,-1,29,0,0.03,6.83,-0.94,0.03,6.83,-0.94
114,-1,5,0,0.03,6.8,-0.94,0.03,6.8,-0.94
115,-1,5,0,0.03,6.84,-0.94,0.03,6.84,-0.94
116,-1,1,0,0.03,6.79,-0.94,0.03,6.79,-0.94
117,-1,13,0,0.03,6.89,-0.94,0.03,6.89,-0.94
118,-1,1,0,0.03,6.85,-0.94,0.03,6.85,-0.94
119,-1,12,0,0.03,6.94,-0.94,0.03,6.94,-0.94
120,-1,4,0,0.02,6.79,-0.96,0.02,6.79,-0.96
121,-1,1,0,0.02,6.78,-0.96,0.02,6.78,-0.96
122,1,10,1,0.03,6.81,-0.94,0.03,6.81,-0.94
123,-1,1,0,0.03,6.72,-0.94,0.03,6.72,-0.94
124,-1,6,0,0.03,6.7,-0.94,0.03,6.7,-0.94
125,-1,2,0,0.03,6.62,-0.94,0.03,6.62,-0.94
126,-1,6,0,0.03,6.19,-0.94,0.03,6.19,-0.94
127,-1,7,0,0.03,6.21,-0.94,0.03,6.21,-0.94
128,-1,8,0,0.03,6.23,-0.94,0.03,6.23,-0.94
129,-1,5,0,0.03,6.26,-0.94,0.03,6.26,-0.94
130,-1,17,0,0.03,6.36,-0.94,0.03,6.36,-0.94
131,-1,3,0,0.03,6.24,-0.94,0.03,6.24,-0.94
132,-1,7,0,0.03,6.28,-0.94,0.03,6.28,-0.94
133,-1,17,0,0.03,6.32,-0.94,0.03,6.32,-0.94
134,-1,10,0,0.03,6.41,-0.94,0.03,6.41,-0.94
135,-1,1,0,0.03,6.32,-0.94,0.03,6.32,-0.94
136,-1,11,0,0.03,6.42,-0.94,0.03,6.42,-0.94
137,-1,16,0,0.03,6.57,-0.94,0.03,6.57,-0.94
138,-1,15,0,0.02,6.47,-0.96,0.02,6.47,-0.96
139,-1,6,0,0.02,6.5,-0.96,0.02,6.5,-0.96
140,-1,3,0,0.02,6.46,-0.96,0.02,6.46,-0.96
141,-1,9,0,0.02,6.48,-0.96,0.02,6.48,-0.96
142,-1,3,0,0.02,6.46,-0.96,0.02,6.46,-0.96
143,-1,5,0,0.02,6.5,-0.96,0.02,6.5,-0.96
144,-1,2,0,0.02,6.5,-0.96,0.02,6.5,-0.96
145,-1,6,0,0.02,6.47,-0.96,0.02,6.47,-0.96
146,-1,4,0,0.02,6.47,-0.96,0.02,6.47,-0.96
147,-1,3,0,0.02,6.49,-0.96,0.02,6.49,-0.96
148,-1,4,0,0.02,6.49,-0.96,0.02,6.49,-0.96
149,-1,4,0,0.02,6.51,-0.96,0.02,6.51,-0.96
150,-1,12,0,0.02,6.59,-0.96,0.02,6.59,-0.96
151,-1,6,0,0.02,6.59,-0.96,0.02,6.59,-0.96
152,1,10,1,0.03,6.61,-0.94,0.03,6.61,-0.94
153,-1,17,0,0.02,6.67,-0.96,0.02,6.67,-0.96
154,-1,8,0,0.02,6.71,-0.96,0.02,6.71,-0.96
155,-1,10,0,0.02,6.8,-0.96,0.02,6.8,-0.96
156,-1,8,0,0.02,6.79,-0.96,0.02,6.79,-0.96
157,-1,10,0,0.02,6.79,-0.96,0.02,6.79,-0.96
158,-1,18,0,0.02,6.87,-0.96,0.02,6.87,-0.96
159,-1,19,0,0.02,7.01,-0.96,0.02,7.01,-0.96
160,-1,3,0,0.02,6.97,-0.96,0.02,6.97,-0.96
161,-1,5,0,0.02,6.98,-0.96,0.02,6.98,-0.96
162,-1,17,0,0.02,7.08,-0.96,0.02,7.08,-0.96
163,-1,9,0,0.02,7.13,-0.96,0.02,7.13,-0.96
164,-1,1,0,0.02,7.08,-0.96,0.02,7.08,-0.96
165,-1,16,0,0.02,7.2,-0.96,0.02,7.2,-0.96
166,-1,6,0,0.02,7.17,-0.96,0.02,7.17,-0.96
167,-1,2,0,0.02,7.18,-0.96,0.02,7.18,-0.96
168,-1,1,0,0.02,7.13,-0.96,0.02,7.13,-0.96
169,-1,1,0,0.02,7.09,-0.96,0.02,7.09,-0.96
170,-1,8,0,0.02,6.93,-0.96,0.02,6.93,-0.96
171,-1,3,0,0.02,6.88,-0.96,0.02,6.88,-0.96
172,-1,2,0,0.02,6.85,-0.96,0.02,6.85,-0.96
173,-1,6,0,0.02,6.87,-0.96,0.02,6.87,-0.96
174,-1,2,0,0.02,6.8,-0.96,0.02,6.8,-0.96
175,-1,8,0,0.02,6.78,-0.96,0.02,6.78,-0.96
176,-1,14,0,0.02,6.89,-0.96,0.02,6.89,-0.96
177,-1,7,0,0.02,6.91,-0.96,0.02,6.91,-0.96
178,-1,4,0,0.02,6.92,-0.96,0.02,6.92,-0.96
179,-1,12,0,0.02,6.94,-0.96,0.02,6.94,-0.96
180,-1,2,0,0.02,6.9,-0.96,0.02,6.9,-0.96
181,-1,32,0,0.02,7.21,-0.96,0.02,7.21,-0.96
182,-1,1,0,0.02,7.21,-0.96,0.02,7.21,-0.96
183,-1,4,0,0.02,7.2,-0.96,0.02,7.2,-0.96
184,-1,4,0,0.02,7.17,-0.96,0.02,7.17,-0.96
185,-1,2,0,0.02,7.11,-0.96,0.02,7.11,-0.96
186,-1,2,0,0.02,7.12,-0.96,0.02,7.12,-0.96
187,-1,9,0,0.02,7.18,-0.96,0.02,7.18,-0.96
188,-1,7,0,0.02,6.99,-0.96,0.02,6.99,-0.96
189,-1,18,0,0.02,7.1,-0.96,0.02,7.1,-0.96
190,-1,2,0,0.02,7.07,-0.96,0.02,7.07,-0.96
191,-1,4,0,0.02,7.06,-0.96,0.02,7.06,-0.96
192,-1,1,0,0.02,7.03,-0.96,0.02,7.03,-0.96
193,1,8,1,0.03,7.09,-0.94,0.03,7.09,-0.94
194,-1,9,0,0.03,7.08,-0.94,0.03,7.08,-0.94
195,-1,2,0,0.03,7.08,-0.94,0.03,7.08,-0.94
196,-1,17,0,0.03,7.17,-0.94,0.03,7.17,-0.94
197,-1,3,0,0.03,7.19,-0.94,0.03,7.19,-0.94
198,-1,1,0,0.03,7.07,-0.94,0.03,7.07,-0.94
199,-1,3,0,0.03,7.08,-0.94,0.03,7.08,-0.94
200,-1,11,0,0.03,7.17,-0.94,0.03,7.17,-0.94
201,-1,5,0,0.03,7.13,-0.94,0.03,7.13,-0.94
202,-1,34,0,0.03,7.39,-0.94,0.03,7.39,-0.94
203,-1,29,0,0.03,7.66,-0.94,0.03,7.66,-0.94
204,-1,7,0,0.03,7.58,-0.94,0.03,7.58,-0.94
205,-1,6,0,0.03,7.61,-0.94,0.03,7.61,-0.94
206,-1,5,0,0.03,7.59,-0.94,0.03,7.59,-0.94
207,-1,3,0,0.03,7.58,-0.94,0.03,7.58,-0.94
208,-1,1,0,0.03,7.57,-0.94,0.03,7.57,-0.94
209,-1,18,0,0.03,7.67,-0.94,0.03,7.67,-0.94
210,-1,2,0,0.03,7.65,-0.94,0.03,7.65,-0.94
211,-1,13,0,0.03,7.76,-0.94,0.03,7.76,-0.94
212,-1,2,0,0.03,7.74,-0.94,0.03,7.74,-0.94
213,-1,3,0,0.03,7.48,-0.94,0.03,7.48,-0.94
214,-1,5,0,0.03,7.48,-0.94,0.03,7.48,-0.94
215,-1,6,0,0.03,7.49,-0.94,0.03,7.49,-0.94
216,-1,2,0,0.03,7.5,-0.94,0.03,7.5,-0.94
217,-1,2,0,0.03,7.39,-0.94,0.03,7.39,-0.94
218,-1,2,0,0.03,7.4,-0.94,0.03,7.4,-0.94
219,-1,5,0,0.03,7.33,-0.94,0.03,7.33,-0.94
220,-1,11,0,0.03,7.4,-0.94,0.03,7.4,-0.94
221,-1,6,0,0.03,7.45,-0.94,0.03,7.45,-0.94
222,-1,6,0,0.02,7.41,-0.96,0.02,7.41,-0.96
223,-1,13,0,0.02,7.53,-0.96,0.02,7.53,-0.96
224,-1,8,0,0.02,7.55,-0.96,0.02,7.55,-0.96
225,-1,1,0,0.02,7.54,-0.96,0.02,7.54,-0.96
226,-1,6,0,0.02,7.54,-0.96,0.02,7.54,-0.96
227,-1,5,0,0.02,7.52,-0.96,0.02,7.52,-0.96
228,-1,10,0,0.02,7.54,-0.96,0.02,7.54,-0.96
229,-1,1,0,0.02,7.5,-0.96,0.02,7.5,-0.96
230,-1,5,0,0.02,7.38,-0.96,0.02,7.38,-0.96
231,-1,18,0,0.02,7.53,-0.96,0.02,7.53,-0.96
232,-1,16,0,0.02,7.62,-0.96,0.02,7.62,-0.96
233,-1,1,0,0.02,7.46,-0.96,0.02,7.46,-0.96
234,-1,12,0,0.02,7.48,-0.96,0.02,7.48,-0.96
235,-1,2,0,0.02,7.49,-0.96,0.02,7.49,-0.96
236,-1,14,0,0.02,7.52,-0.96,0.02,7.52,-0.96
237,-1,10,0,0.02,7.46,-0.96,0.02,7.46,-0.96
238,-1,6,0,0.02,7.37,-0.96,0.02,7.37,-0.96
239,-1,1,0,0.02,7.32,-0.96,0.02,7.32,-0.96
240,-1,10,0,0.02,7.39,-0.96,0.02,7.39,-0.96
241,-1,20,0,0.02,7.5,-0.96,0.02,7.5,-0.96
242,-1,1,0,0.02,7.48,-0.96,0.02,7.48,-0.96
243,-1,16,0,0.02,7.59,-0.96,0.02,7.59,-0.96
244,-1,1,0,0.02,7.58,-0.96,0.02,7.58,-0.96
245,-1,9,0,0.02,7.61,-0.96,0.02,7.61,-0.96
246,-1,1,0,0.02,7.58,-0.96,0.02,7.58,-0.96
247,-1,6,0,0.02,7.61,-0.96,0.02,7.61,-0.96
248,-1,10,0,0.02,7.67,-0.96,0.02,7.67,-0.96
249,-1,2,0,0.02,7.65,-0.96,0.02,7.65,-0.96
250,-1,13,0,0.02,7.66,-0.96,0.02,7.66,-0.96
251,-1,2,0,0.02,7.62,-0.96,0.02,7.62,-0.96
252,-1,2,0,0.01,7.54,-0.98,0.01,7.54,-0.98
253,-1,6,0,0.01,7.43,-0.98,0.01,7.43,-0.98
254,-1,3,0,0.01,7.38,-0.98,0.01,7.38,-0.98
255,-1,9,0,0.01,7.37,-0.98,0.01,7.37,-0.98
256,-1,1,0,0.01,7.3,-0.98,0.01,7.3,-0.98
257,-1,5,0,0.01,7.25,-0.98,0.01,7.25,-0.98
258,-1,3,0,0.01,7.1,-0.98,0.01,7.1,-0.98
259,-1,10,0,0.01,7.01,-0.98,0.01,7.01,-0.98
260,-1,4,0,0.01,7.02,-0.98,0.01,7.02,-0.98
261,-1,1,0,0.01,6.98,-0.98,0.01,6.98,-0.98
262,-1,5,0,0.01,6.86,-0.98,0.01,6.86,-0.98
263,-1,4,0,0.01,6.81,-0.98,0.01,6.81,-0.98
264,-1,6,0,0.01,6.86,-0.98,0.01,6.86,-0.98
265,-1,4,0,0.01,6.74,-0.98,0.01,6.74,-0.98
266,-1,3,0,0.01,6.71,-0.98,0.01,6.71,-0.98
267,-1,11,0,0.01,6.8,-0.98,0.01,6.8,-0.98
268,-1,4,0,0.01,6.83,-0.98,0.01,6.83,-0.98
269,-1,8,0,0.01,6.9,-0.98,0.01,6.9,-0.98
270,-1,3,0,0.01,6.85,-0.98,0.01,6.85,-0.98
271,1,20,1,0.02,7.02,-0.96,0.02,7.02,-0.96
272,-1,2,0,0.02,7.02,-0.96,0.02,7.02,-0.96
273,-1,3,0,0.02,6.99,-0.96,0.02,6.99,-0.96
274,-1,2,0,0.02,6.99,-0.96,0.02,6.99,-0.96
275,-1,21,0,0.02,7.12,-0.96,0.02,7.12,-0.96
276,-1,9,0,0.02,7.07,-0.96,0.02,7.07,-0.96
277,-1,1,0,0.02,7.01,-0.96,0.02,7.01,-0.96
278,-1,4,0,0.02,7.01,-0.96,0.02,7.01,-0.96
279,-1,4,0,0.02,6.93,-0.96,0.02,6.93,-0.96
280,-1,1,0,0.02,6.92,-0.96,0.02,6.92,-0.96
281,-1,6,0,0.02,6.66,-0.96,0.02,6.66,-0.96
282,-1,1,0,0.02,6.66,-0.96,0.02,6.66,-0.96
283,1,15,1,0.03,6.77,-0.94,0.03,6.77,-0.94
284,-1,16,0,0.03,6.89,-0.94,0.03,6.89,-0.94
285,-1,9,0,0.03,6.96,-0.94,0.03,6.96,-0.94
286,-1,7,0,0.03,7.01,-0.94,0.03,7.01,-0.94
287,-1,3,0,0.03,6.95,-0.94,0.03,6.95,-0.94
288,-1,4,0,0.03,6.92,-0.94,0.03,6.92,-0.94
289,-1,12,0,0.03,6.86,-0.94,0.03,6.86,-0.94
290,-1,2,0,0.03,6.86,-0.94,0.03,6.86,-0.94
291,-1,8,0,0.03,6.9,-0.94,0.03,6.9,-0.94
292,-1,3,0,0.03,6.92,-0.94,0.03,6.92,-0.94
293,-1,2,0,0.02,6.86,-0.96,0.02,6.86,-0.96
294,-1,2,0,0.02,6.79,-0.96,0.02,6.79,-0.96
295,-1,3,0,0.02,6.8,-0.96,0.02,6.8,-0.96
296,-1,3,0,0.02,6.66,-0.96,0.02,6.66,-0.96
297,-1,16,0,0.02,6.79,-0.96,0.02,6.79,-0.96
298,1,9,1,0.03,6.87,-0.94,0.03,6.87,-0.94
299,-1,8,0,0.03,6.92,-0.94,0.03,6.92,-0.94
300,-1,3,0,0.03,6.84,-0.94,0.03,6.84,-0.94
301,-1,10,0,0.03,6.89,-0.94,0.03,6.89,-0.94
302,-1,2,0,0.03,6.57,-0.94,0.03,6.57,-0.94
303,-1,4,0,0.03,6.32,-0.94,0.03,6.32,-0.94
304,-1,4,0,0.03,6.29,-0.94,0.03,6.29,-0.94
305,-1,5,0,0.03,6.28,-0.94,0.03,6.28,-0.94
306,-1,1,0,0.03,6.24,-0.94,0.03,6.24,-0.94
307,-1,1,0,0.03,6.22,-0.94,0.03,6.22,-0.94
308,-1,18,0,0.03,6.39,-0.94,0.03,6.39,-0.94
309,-1,9,0,0.03,6.3,-0.94,0.03,6.3,-0.94
310,-1,11,0,0.03,6.39,-0.94,0.03,6.39,-0.94
311,-1,6,0,0.03,6.32,-0.94,0.03,6.32,-0.94
312,-1,9,0,0.03,6.39,-0.94,0.03,6.39,-0.94
313,-1,3,0,0.03,6.39,-0.94,0.03,6.39,-0.94
314,-1,6,0,0.03,6.4,-0.94,0.03,6.4,-0.94
315,-1,3,0,0.03,6.37,-0.94,0.03,6.37,-0.94
316,-1,7,0,0.03,6.42,-0.94,0.03,6.42,-0.94
317,-1,7,0,0.03,6.47,-0.94,0.03,6.47,-0.94
318,-1,1,0,0.03,6.46,-0.94,0.03,6.46,-0.94
319,-1,1,0,0.03,6.42,-0.94,0.03,6.42,-0.94
320,-1,2,0,0.03,6.33,-0.94,0.03,6.33,-0.94
321,-1,12,0,0.03,6.39,-0.94,0.03,6.39,-0.94
322,-1,3,0,0.03,6.36,-0.94,0.03,6.36,-0.94
323,-1,2,0,0.03,6.25,-0.94,0.03,6.25,-0.94
324,-1,5,0,0.03,6.22,-0.94,0.03,6.22,-0.94
325,-1,6,0,0.03,6.27,-0.94,0.03,6.27,-0.94
326,-1,10,0,0.03,6.31,-0.94,0.03,6.31,-0.94
327,-1,6,0,0.03,6.32,-0.94,0.03,6.32,-0.94
328,-1,3,0,0.03,6.25,-0.94,0.03,6.25,-0.94
329,-1,5,0,0.03,6.29,-0.94,0.03,6.29,-0.94
330,-1,2,0,0.03,6.26,-0.94,0.03,6.26,-0.94
331,-1,8,0,0.03,6.16,-0.94,0.03,6.16,-0.94
332,-1,17,0,0.03,6.17,-0.94,0.03,6.17,-0.94
333,-1,5,0,0.03,6.21,-0.94,0.03,6.21,-0.94
334,-1,4,0,0.03,6.13,-0.94,0.03,6.13,-0.94
335,-1,1,0,0.03,6.12,-0.94,0.03,6.12,-0.94
336,-1,21,0,0.03,6.19,-0.94,0.03,6.19,-0.94
337,-1,14,0,0.03,6.23,-0.94,0.03,6.23,-0.94
